,benchmark,dataset,name,run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
338,cBench,4,automotive_susan_s,2,1.2721,1.5881,1.8321,1.9161,1.7761,1.8161,1.4161,1.4521,1.6801,1.5241,1.5921,1.2841,1.4801,1.3041,1.9801,2.1761,1.9961,1.3881,2.0001,1.7561,1.8641,1.5521,1.5241,1.6521,1.6841,1.6401,1.3241,1.3241,1.3641,2.1521,2.2601,1.6961,1.2721,1.6801,1.9801,1.6761,1.5721,1.4761,2.0121,1.5801,1.7161,1.4601,1.4681,1.3081,2.3881,1.9681,1.3761,1.9641,2.1561,1.4401,2.1961,1.3801,1.6761,1.3841,1.8601,1.6601,1.7721,1.4161,1.5201,1.5441,1.4441,1.7641,1.6561,1.4761,2.2041,2.0561,1.5161,2.0321,2.0121,1.6401,2.2401,1.4281,1.7881,1.4361,1.6961,1.4601,1.6201,1.5961,1.6561,1.8641,1.6321,1.9161,1.6441,1.4561,2.1881,1.6401,2.2241,1.3801,1.8121,1.3561,1.4961,2.2161,1.6121,1.4281,1.6081,1.7561,1.4761,1.4161,1.6161,2.2521,1.5761,2.2441,1.4641,1.9441,1.5601,1.6281,2.2801,1.6481,1.3761,1.5881,1.7241,1.5001,1.5921,1.4441,1.4721,2.2401,1.6721,1.5201,1.6241,1.6121,1.6481,2.2321,1.4441,1.4481,1.4721,1.6161,1.4841,1.6681
339,cBench,5,automotive_susan_s,2,13.7921,14.5921,18.3481,18.4881,16.9681,17.5281,13.5481,13.7641,17.6641,15.9881,17.6321,13.7801,13.5761,13.8201,19.3041,22.2321,17.4361,14.2641,17.9001,17.0481,18.2041,15.0761,16.7921,17.7881,15.4161,16.9921,13.6961,13.8081,13.7521,21.8281,21.7081,17.7001,13.1001,18.0041,18.2921,15.9281,14.7681,15.9801,17.8801,16.2281,17.6361,13.7241,13.7641,13.5521,21.6681,19.4401,14.3001,19.1281,21.6721,16.4841,21.6721,14.0281,18.1081,13.2681,17.7361,16.2521,17.0041,15.3001,16.3761,14.7361,15.6361,16.8441,16.4321,13.5921,21.4401,21.2161,14.0081,18.9001,21.5161,15.6241,21.8641,13.2201,17.8481,13.4641,18.9001,16.4201,17.0601,14.8481,15.9841,15.1481,15.6441,17.0241,15.4481,13.5641,21.7321,15.5921,22.1721,14.8361,18.9401,13.8881,15.4081,21.8441,15.6081,14.1161,15.6441,16.8521,15.3801,15.4161,16.0041,21.7481,16.3761,21.6441,14.0321,18.9601,14.5321,15.2201,21.8481,16.2481,13.2761,15.3881,16.8201,16.0001,16.2401,15.5281,15.7761,22.5121,15.5361,14.0681,15.6241,15.4441,15.4121,21.8281,15.5841,14.5521,15.6161,15.6521,15.6081,15.9841
340,cBench,1,bzip2e,2,7.9401,7.9081,8.7161,8.1121,8.4121,8.0121,7.9401,7.9681,8.8881,8.1761,8.1241,7.9321,7.9121,7.9521,8.3921,8.5601,8.4241,8.5441,8.1841,8.1281,8.1041,8.0761,8.2921,8.1281,8.0401,8.2801,7.9921,8.0641,7.7481,8.2281,8.4961,8.4921,8.5561,8.1001,8.5081,8.1201,8.0761,8.7281,8.1041,8.0921,8.3201,7.9801,7.9521,8.0801,8.4481,8.2441,8.4241,8.3801,8.3961,8.2801,8.9601,8.5601,8.3361,8.3641,8.1121,8.0681,8.3121,8.0681,8.3161,7.8641,8.3081,8.7121,8.0641,7.9321,8.2521,8.3961,8.4401,8.6281,8.6481,8.2401,8.7321,8.7841,8.2001,8.7521,7.9921,8.0401,8.1401,8.0201,8.2961,8.1001,8.3481,8.2801,8.1001,7.9241,8.3201,8.1761,8.4641,8.6081,8.4801,8.3281,8.2641,8.4881,8.2281,8.3521,8.3081,8.1201,8.0601,8.2721,8.0201,8.4561,8.2441,8.6801,8.4121,8.9601,8.4441,8.2521,8.4281,8.4041,8.1801,8.3521,8.3121,7.9481,7.9601,8.0641,8.2601,8.6001,8.3601,8.3161,8.4481,8.1441,8.3521,8.5201,8.3361,8.2761,8.4041,8.0801,8.6121,8.4121
341,cBench,2,bzip2e,2,1.0081,1.0001,1.0121,0.9801,0.9001,0.8401,0.9641,0.9561,1.0081,0.9601,1.0121,0.9161,0.9841,0.9961,0.8761,0.9721,1.0081,0.9921,1.0361,1.0041,0.9521,0.9801,1.0041,0.9601,0.9521,1.0401,0.9201,0.9521,1.0001,0.9481,1.0081,0.9921,1.0441,1.0121,0.9641,0.9361,0.9641,0.9881,0.9521,0.9841,0.9681,0.9801,0.9721,0.9681,0.8721,1.0361,0.9801,1.0241,0.9841,1.0001,1.0201,1.0001,0.8361,0.8281,1.0161,1.0041,1.0241,0.9801,1.0401,1.0001,0.9521,0.9801,0.9841,0.9481,1.0001,1.0441,1.0481,0.9001,0.9921,1.0201,0.9721,0.9801,0.9921,1.0361,0.9041,1.1241,0.9521,0.9921,1.0001,0.9081,0.9961,0.9721,0.9681,0.9321,1.0121,0.9921,1.0041,1.0281,1.0321,1.0361,0.9361,1.0681,1.0041,1.0281,1.0441,0.8321,0.9841,0.9921,0.8041,1.0441,0.9361,1.0001,0.9801,1.1041,0.9761,1.0161,1.0121,1.0241,0.8761,0.9721,1.0361,1.0161,0.8081,0.9801,1.0161,0.8361,0.8841,1.0081,1.1841,1.0121,1.0281,0.9841,1.0241,0.9801,1.0521,1.0161,1.0241,1.0321
342,cBench,3,bzip2e,2,2.5081,2.5161,2.6081,2.5561,2.6321,2.5161,2.5201,2.5721,2.6401,2.5721,2.5761,2.5241,2.4161,2.5521,2.6041,2.6201,2.6921,2.6921,2.6761,2.6361,2.3921,2.3881,2.6281,2.5481,2.5921,2.4641,2.5121,2.5081,2.6241,2.6321,2.6561,2.6161,2.6961,2.6841,2.6201,2.6161,2.5881,2.5761,2.5881,2.6161,2.6281,2.5601,2.5921,2.5841,2.6561,2.6481,2.8561,2.7521,2.6921,2.6161,2.6721,2.6401,2.5321,2.6681,2.6321,2.5721,2.6921,2.5721,2.4681,2.5081,2.6201,2.5961,2.6321,2.3761,2.6841,2.6841,2.6721,2.5441,2.6921,2.6561,2.7361,2.8201,2.6521,2.6841,2.6481,2.6401,2.6201,2.5921,2.6321,2.5401,2.6401,2.6081,2.5321,2.5761,2.6761,2.6481,2.7561,2.9001,2.5481,2.6721,2.6201,2.5601,2.6481,2.6561,2.6481,2.5921,2.6441,2.3881,2.4041,2.6281,2.5161,2.6961,2.6241,2.7041,2.6521,2.6721,2.6961,2.7121,2.6721,2.6641,2.4841,2.6241,2.4881,2.6121,2.5401,2.7401,2.7001,2.6681,2.7441,2.5681,2.6401,2.5441,2.7361,2.4601,2.7161,2.4521,2.7201,2.7241
343,cBench,4,bzip2e,2,0.4241,0.4041,0.4041,0.3401,0.4401,0.4121,0.4081,0.4161,0.3201,0.4161,0.4161,0.4081,0.4121,0.4281,0.4361,0.3321,0.4281,0.4201,0.4401,0.4241,0.4201,0.3921,0.3361,0.4401,0.4321,0.4321,0.4041,0.4241,0.4241,0.4281,0.3321,0.4361,0.4241,0.2961,0.4361,0.4081,0.2961,0.2921,0.4201,0.3321,0.4281,0.4201,0.4321,0.4241,0.4321,0.4041,0.4161,0.4441,0.4401,0.4401,0.4521,0.4321,0.4481,0.4321,0.4361,0.3241,0.4401,0.4121,0.4241,0.4401,0.4241,0.4241,0.4161,0.4161,0.4321,0.2881,0.4241,0.4441,0.4481,0.4321,0.4401,0.3521,0.3521,0.4281,0.4361,0.4321,0.4281,0.4161,0.4241,0.3361,0.4401,0.4081,0.3441,0.4321,0.3801,0.3881,0.3241,0.4281,0.4401,0.3521,0.4161,0.4401,0.4441,0.3921,0.4281,0.3881,0.4201,0.3161,0.4201,0.4361,0.4401,0.4321,0.4281,0.4481,0.4521,0.4441,0.4321,0.4521,0.3961,0.4081,0.4401,0.4241,0.4241,0.4521,0.4441,0.4321,0.4321,0.4321,0.4441,0.3441,0.3001,0.4401,0.4321,0.4281,0.4281,0.4401,0.4401,0.4401
344,cBench,5,bzip2e,2,0.0121,0.0081,0.0121,0.0081,0.0081,0.0121,0.0121,0.0121,0.0121,0.0081,0.0081,0.0041,0.0081,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0041,0.0081,0.0041,0.0041,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0081,0.0041,0.0041,0.0081,0.0081,0.0041,0.0081,0.0041,0.0081,0.0041,0.0001,0.0041,0.0081,0.0121,0.0081,0.0081,0.0121,0.0121,0.0081,0.0081,0.0081,0.0121,0.0041,0.0081,0.0081,0.0041,0.0121,0.0041,0.0081,0.0041,0.0041,0.0081,0.0081,0.0081,0.0121,0.0121,0.0121,0.0081,0.0041,0.0121,0.0041,0.0081,0.0041,0.0121,0.0081,0.0041,0.0081,0.0121,0.0121,0.0121,0.0121,0.0121,0.0081,0.0041,0.0121,0.0041,0.0041,0.0081,0.0041,0.0041,0.0081,0.0041,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0121,0.0121,0.0081,0.0081,0.0121,0.0121,0.0081,0.0121,0.0041,0.0081,0.0121,0.0081,0.0041,0.0081,0.0081,0.0121,0.0081,0.0041,0.0081,0.0121,0.0121,0.0081,0.0041,0.0121,0.0081
345,cBench,1,security_blowfish_d,2,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0041,0.0081,0.0121,0.0041,0.0041,0.0041,0.0081,0.0081,0.0081,0.0081,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0041,0.0081,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0081,0.0041,0.0041,0.0041,0.0081,0.0041,0.0081,0.0041,0.0081,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0081,0.0081,0.0041,0.0041,0.0081,0.0041,0.0081,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0041,0.0121,0.0081,0.0081,0.0041,0.0081,0.0081,0.0041,0.0081,0.0001,0.0081,0.0041,0.0041,0.0041,0.0041,0.0081,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0041,0.0041,0.0081,0.0081,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0081,0.0041,0.0081,0.0041,0.0081,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0081,0.0041,0.0041,0.0041,0.0081,0.0041,0.0041,0.0041,0.0081,0.0041,0.0081,0.0041,0.0041,0.0041,0.0081,0.0081,0.0121
346,cBench,2,security_blowfish_d,2,0.0801,0.0881,0.0721,0.0881,0.0721,0.0681,0.0841,0.0881,0.0921,0.0601,0.0761,0.0641,0.0601,0.0481,0.0481,0.0841,0.0841,0.0801,0.0881,0.0761,0.0641,0.0881,0.0841,0.0881,0.0841,0.0881,0.0881,0.0761,0.0841,0.0801,0.0681,0.0641,0.0841,0.0761,0.0761,0.0841,0.0441,0.0841,0.0801,0.0801,0.0681,0.0721,0.0721,0.0881,0.0681,0.0801,0.0721,0.0921,0.0761,0.0641,0.0801,0.0601,0.0521,0.0881,0.0881,0.0841,0.0841,0.0881,0.0801,0.0681,0.0721,0.0681,0.0881,0.0881,0.0881,0.0841,0.0761,0.0641,0.0921,0.0641,0.0881,0.0641,0.0761,0.0681,0.0641,0.0761,0.0801,0.0761,0.0801,0.0881,0.0641,0.0881,0.0761,0.0721,0.0761,0.0641,0.0641,0.0681,0.0761,0.0641,0.0841,0.0641,0.0921,0.0721,0.0841,0.0881,0.0881,0.0801,0.0641,0.0961,0.0761,0.0801,0.0761,0.0681,0.0641,0.0881,0.0801,0.0761,0.0601,0.0681,0.0641,0.0561,0.0761,0.0881,0.0881,0.0881,0.0841,0.0841,0.0881,0.0841,0.0881,0.0881,0.0841,0.0681,0.0881,0.0761,0.0721,0.0841
347,cBench,3,security_blowfish_d,2,0.1521,0.1761,0.1801,0.1561,0.1881,0.1561,0.1681,0.1561,0.1641,0.1721,0.1841,0.1641,0.1761,0.1761,0.1881,0.1841,0.1681,0.1561,0.1561,0.1801,0.1881,0.1721,0.1761,0.1681,0.1641,0.1841,0.1641,0.1721,0.1561,0.1721,0.1641,0.1801,0.1641,0.1841,0.1601,0.1841,0.1561,0.1681,0.1721,0.1601,0.1721,0.1681,0.1521,0.1721,0.1841,0.1881,0.1521,0.1561,0.1801,0.1521,0.1521,0.1721,0.1561,0.1721,0.1241,0.1081,0.1721,0.1681,0.1801,0.1641,0.1801,0.1761,0.1801,0.1561,0.1721,0.1841,0.1841,0.1721,0.1561,0.1761,0.1841,0.1481,0.1721,0.1761,0.1681,0.1761,0.1841,0.1521,0.1721,0.1521,0.1441,0.1561,0.1441,0.1681,0.1641,0.1681,0.1561,0.1721,0.1721,0.1801,0.1561,0.1681,0.1681,0.1641,0.1681,0.1641,0.1801,0.1761,0.1721,0.1721,0.1761,0.1161,0.1761,0.1841,0.1801,0.1521,0.1721,0.1601,0.1641,0.1801,0.1561,0.1801,0.1721,0.1841,0.1601,0.1561,0.1801,0.1761,0.1201,0.1761,0.1161,0.1121,0.1601,0.1801,0.1801,0.1721,0.1801,0.1681
348,cBench,4,security_blowfish_d,2,3.5361,3.4081,3.4201,3.4561,3.5161,3.3961,3.5361,3.3481,3.4961,3.4481,3.4561,3.4321,3.5281,3.4641,3.5241,3.5361,3.4041,3.4641,3.5081,3.6321,3.6361,3.5561,3.6241,3.4521,3.3481,3.4561,3.5241,3.5441,3.4921,3.7281,3.6841,3.5641,3.2761,3.4241,3.5481,3.6561,3.4921,3.4721,3.5081,3.5081,3.6441,3.5681,3.4001,3.4441,3.6921,3.7081,3.4881,3.5281,3.5721,3.4641,3.6761,3.4321,3.4281,3.3361,3.4761,3.3841,3.5081,3.5561,3.6401,3.3921,3.3921,3.7041,3.4681,3.4681,3.6401,3.6481,3.4401,3.6121,3.6481,3.4121,3.6441,3.4361,3.5761,3.3761,3.6561,3.5601,3.6681,3.4641,3.5081,3.5601,3.4641,3.5201,3.5201,3.4841,3.5401,3.4241,3.6121,3.4361,3.7001,3.4961,3.4641,4.0401,3.4721,3.4081,3.5561,3.6161,3.4441,3.5321,3.3881,3.5201,3.6281,3.6281,3.5681,3.4921,3.4121,3.6201,3.4881,3.5641,3.4801,3.4241,3.6201,3.3961,3.5001,3.5361,3.6241,3.5681,3.5881,3.6161,3.4321,3.4921,3.4361,3.7001,3.6361,3.5481,3.5201,3.5921,3.4721,3.6241
349,cBench,5,security_blowfish_d,2,0.3321,0.2121,0.2721,0.2761,0.3121,0.3321,0.3161,0.3161,0.3121,0.2961,0.3321,0.2721,0.2601,0.2161,0.3161,0.3281,0.3281,0.3161,0.3161,0.3361,0.3241,0.2881,0.2241,0.2361,0.3201,0.3321,0.2401,0.3281,0.3161,0.3361,0.2761,0.2681,0.3081,0.3161,0.3161,0.2761,0.2121,0.2681,0.3081,0.3241,0.3401,0.3201,0.3361,0.2681,0.2201,0.2721,0.3401,0.2761,0.3361,0.2681,0.2761,0.2641,0.3201,0.3161,0.3241,0.3321,0.3241,0.3161,0.3241,0.3161,0.2601,0.2801,0.2401,0.3041,0.3441,0.3201,0.3281,0.3281,0.2321,0.3321,0.3401,0.3161,0.3281,0.3281,0.2281,0.2281,0.2801,0.3281,0.3281,0.3281,0.2121,0.2241,0.3121,0.2681,0.3361,0.3241,0.2601,0.3361,0.3361,0.3281,0.3121,0.2681,0.3401,0.3121,0.3161,0.3441,0.3121,0.3321,0.3161,0.3161,0.2401,0.3401,0.3361,0.3361,0.2801,0.3201,0.2681,0.3281,0.3401,0.2241,0.3241,0.3281,0.3321,0.2921,0.2201,0.2241,0.3361,0.3361,0.3201,0.3281,0.3281,0.3361,0.3281,0.3201,0.3281,0.3001,0.3201,0.3401
350,cBench,1,network_dijkstra,2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
351,cBench,2,network_dijkstra,2,0.0081,0.0121,0.0121,0.0121,0.0121,0.0161,0.0121,0.0121,0.0121,0.0121,0.0121,0.0201,0.0121,0.0121,0.0121,0.0161,0.0161,0.0161,0.0161,0.0081,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0081,0.0081,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0081,0.0081,0.0161,0.0121,0.0121,0.0161,0.0081,0.0121,0.0121,0.0081,0.0121,0.0121,0.0121,0.0161,0.0161,0.0161,0.0161,0.0161,0.0161,0.0121,0.0121,0.0121,0.0121,0.0121,0.0081,0.0121,0.0121,0.0161,0.0161,0.0121,0.0121,0.0081,0.0081,0.0121,0.0081,0.0161,0.0161,0.0161,0.0161,0.0121,0.0121,0.0081,0.0121,0.0161,0.0161,0.0121,0.0121,0.0161,0.0161,0.0201,0.0161,0.0161,0.0161,0.0121,0.0121,0.0081,0.0201,0.0161,0.0121,0.0121,0.0081,0.0161,0.0121,0.0081,0.0161,0.0121,0.0121,0.0121,0.0121,0.0161,0.0121,0.0161,0.0081,0.0081,0.0161,0.0121,0.0081,0.0161,0.0081,0.0121,0.0081,0.0081,0.0121,0.0081,0.0121,0.0121,0.0161,0.0121,0.0161,0.0121,0.0121,0.0161,0.0081
352,cBench,3,network_dijkstra,2,0.0921,0.0961,0.1121,0.1161,0.0841,0.0761,0.0881,0.1161,0.0721,0.1081,0.1241,0.1001,0.1121,0.1161,0.0961,0.1241,0.1081,0.1041,0.1121,0.0961,0.1161,0.1001,0.1121,0.1161,0.1121,0.1241,0.1121,0.1361,0.1241,0.1121,0.1041,0.1081,0.1121,0.1361,0.0961,0.1161,0.0921,0.1241,0.1081,0.1121,0.1161,0.1241,0.1441,0.1041,0.1241,0.1201,0.1081,0.1321,0.1401,0.0921,0.1161,0.1361,0.1401,0.1201,0.1081,0.1001,0.1201,0.1241,0.1121,0.1161,0.1041,0.1041,0.1241,0.1241,0.1121,0.1201,0.1041,0.1441,0.1041,0.1001,0.1201,0.1201,0.1281,0.1321,0.1281,0.1121,0.1121,0.1161,0.1401,0.1321,0.1161,0.1121,0.1321,0.1321,0.1281,0.1041,0.1401,0.1241,0.1161,0.1361,0.1001,0.1201,0.1161,0.1041,0.1161,0.1201,0.1201,0.1321,0.1281,0.1201,0.1161,0.1321,0.1161,0.1201,0.1081,0.1121,0.1281,0.1281,0.1321,0.1281,0.1401,0.1041,0.1041,0.1321,0.1241,0.1161,0.1121,0.1281,0.1361,0.1281,0.1121,0.1241,0.0881,0.1121,0.1121,0.1321,0.1401,0.1321
353,cBench,4,network_dijkstra,2,0.4041,0.3881,0.4601,0.4201,0.4361,0.3801,0.3881,0.4961,0.4601,0.4401,0.4281,0.4641,0.4081,0.5041,0.3081,0.3201,0.3161,0.3521,0.3561,0.2881,0.4761,0.4041,0.4801,0.4761,0.3121,0.4881,0.4601,0.5001,0.5041,0.3401,0.4641,0.3561,0.4561,0.4881,0.3401,0.4521,0.4001,0.5041,0.4761,0.3961,0.4681,0.3641,0.4761,0.3281,0.3041,0.3161,0.4561,0.4041,0.5081,0.4601,0.4921,0.3521,0.3321,0.3521,0.3161,0.2681,0.3841,0.3361,0.3721,0.3841,0.3201,0.3361,0.4561,0.3601,0.4721,0.3521,0.4361,0.5161,0.5121,0.4521,0.5001,0.5041,0.3801,0.4721,0.4601,0.3921,0.5001,0.4801,0.5041,0.4961,0.3801,0.4401,0.3201,0.3601,0.3401,0.4361,0.5041,0.5041,0.5121,0.4841,0.3481,0.3401,0.5401,0.4721,0.4841,0.3721,0.3801,0.3521,0.3721,0.5121,0.4521,0.5041,0.5001,0.5121,0.4961,0.4641,0.5001,0.4801,0.3241,0.4841,0.5001,0.4641,0.5001,0.4761,0.4401,0.4801,0.3841,0.3881,0.5001,0.4681,0.4441,0.5161,0.3961,0.3281,0.3281,0.4681,0.4841,0.5001
354,cBench,5,network_dijkstra,2,0.7841,0.7361,0.9041,1.0041,0.9641,0.8921,0.7641,0.8881,1.0201,0.9681,0.9361,0.9641,0.7521,0.8801,0.9201,1.0081,0.9721,1.0241,1.0721,0.9081,0.8281,0.7881,0.9041,0.8881,0.7881,0.9441,0.8361,0.8761,1.0761,0.8601,1.0081,0.9881,1.0001,0.9401,0.7681,0.8481,0.9041,0.9321,0.8321,0.7761,1.0041,1.0401,0.9321,0.8961,0.8161,0.8321,0.9481,1.0601,1.0841,1.0041,0.9401,0.9321,1.0761,0.8961,0.8321,0.7281,0.9281,0.8561,1.0241,1.0961,1.0281,1.0561,1.0641,0.8881,1.0281,0.8761,0.9321,0.9001,1.0841,0.8321,0.9521,0.9001,0.8801,0.8921,0.9681,0.8881,0.9321,1.0321,1.1561,0.9321,0.8921,0.9321,1.0561,1.0961,1.0841,0.9921,1.1041,0.9401,1.0561,1.1041,1.0641,1.1121,0.9281,0.9041,0.8881,0.9321,0.9081,1.0081,0.9241,1.1081,0.8041,0.9561,0.9601,0.9561,1.1001,0.9161,0.9201,1.0801,0.8761,0.8401,1.0961,0.8841,1.1041,1.0321,0.9921,0.9561,0.9601,0.8961,0.9441,0.8641,1.0521,1.0721,1.0921,1.1121,0.9361,1.0081,1.0801,1.0921
355,cBench,1,consumer_mad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,cBench,2,consumer_mad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,cBench,3,consumer_mad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,cBench,4,consumer_mad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,cBench,5,consumer_mad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,cBench,1,security_sha,2,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0081,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041
